name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-model-builder-src-main-java-org-apache-maven-model-profile-DefaultProfileInjector-DefaultProfileInjector.java,4,0,1,14,174,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-profile-DefaultProfileInjector-ProfileModelMerger.java,7,0,6,265,151,2,0,yes
maven-model-builder-src-main-java-org-apache-maven-model-profile-DefaultProfileSelector-DefaultProfileSelector.java,14,0,4,17,89,0,50,yes
maven-model-src-test-java-org-apache-maven-model-ProfileTest-ProfileTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-RelocationTest-RelocationTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ReportingTest-ReportingTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ReportPluginTest-ReportPluginTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ReportSetTest-ReportSetTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-RepositoryPolicyTest-RepositoryPolicyTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-RepositoryTest-RepositoryTest.java,0,0,4,17,22,1,0,no
maven-core-src-main-java-org-apache-maven-artifact-InvalidRepositoryException-InvalidRepositoryException.java,1,0,3,47,19,0,0,no
maven-model-builder-src-main-java-org-apache-maven-model-resolution-UnresolvableModelException-UnresolvableModelException.java,1,0,6,50,41,0,33,no
maven-model-src-test-java-org-apache-maven-model-ResourceTest-ResourceTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-ScmTest-ScmTest.java,0,0,4,17,22,1,0,no
maven-model-src-test-java-org-apache-maven-model-SiteTest-SiteTest.java,0,0,4,17,22,1,0,no
maven-model-builder-src-main-java-org-apache-maven-model-superpom-DefaultSuperPomProvider-DefaultSuperPomProvider.java,10,0,2,15,38,0,25,yes
maven-model-builder-src-main-java-org-apache-maven-model-validation-DefaultModelValidator-DefaultModelValidator.java,20,0,33,46,807,0,96,yes
maven-model-builder-src-test-java-org-apache-maven-model-validation-DefaultModelValidatorTest-DefaultModelValidatorTest.java,10,0,53,66,432,1,92,no
maven-plugin-api-src-main-java-org-apache-maven-monitor-logging-DefaultLog-DefaultLog.java,3,0,18,31,83,0,5,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-AbstractMojo-AbstractMojo.java,3,0,4,17,26,0,50,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-AbstractMojoExecutionException-AbstractMojoExecutionException.java,1,2,4,48,22,0,75,no
maven-core-src-main-java-org-apache-maven-plugin-CacheUtils-CacheUtils.java,2,0,12,25,142,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-CompoundMojoExecutionListener-CompoundMojoExecutionListener.java,3,0,4,17,32,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-CycleDetectedInPluginGraphException-CycleDetectedInPluginGraphException.java,0,0,2,46,14,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-DebugConfigurationListener-DebugConfigurationListener.java,4,0,4,17,48,0,25,no
maven-core-src-main-java-org-apache-maven-plugin-DefaultBuildPluginManager-DefaultBuildPluginManager.java,36,0,5,18,139,0,64,yes
maven-core-src-main-java-org-apache-maven-plugin-DefaultExtensionRealmCache-DefaultExtensionRealmCache.java,11,0,6,19,102,0,50,no
maven-core-src-main-java-org-apache-maven-plugin-DefaultExtensionRealmCache-CacheKey.java,7,0,4,17,51,0,44,yes
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginArtifactsCache-DefaultPluginArtifactsCache.java,14,0,9,22,136,0,44,no
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginArtifactsCache-CacheKey.java,5,0,6,19,71,0,63,yes
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginDescriptorCache-DefaultPluginDescriptorCache.java,9,0,6,19,133,0,50,yes
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginDescriptorCache-CacheKey.java,5,0,6,19,73,0,59,yes
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginRealmCache-DefaultPluginRealmCache.java,11,0,8,21,139,0,62,no
maven-core-src-main-java-org-apache-maven-plugin-DefaultPluginRealmCache-CacheKey.java,8,0,6,19,80,0,64,yes
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-DuplicateMojoDescriptorException-DuplicateMojoDescriptorException.java,1,0,1,16,11,2,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-DuplicateParameterException-DuplicateParameterException.java,1,0,1,16,8,2,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-InvalidParameterException-InvalidParameterException.java,2,0,2,17,11,2,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-InvalidPluginDescriptorException-InvalidPluginDescriptorException.java,2,3,2,15,12,1,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-MojoDescriptor-MojoDescriptor.java,13,0,58,71,336,1,96,yes
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-Parameter-Parameter.java,5,0,28,41,136,0,92,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-PluginDescriptorBuilder-PluginDescriptorBuilder.java,22,0,43,56,287,1,94,yes
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-PluginDescriptor-PluginDescriptor.java,10,0,4,17,206,0,0,yes
maven-plugin-api-src-test-java-org-apache-maven-plugin-descriptor-PluginDescriptorBuilderTest-PluginDescriptorBuilderTest.java,10,0,2,15,78,1,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-descriptor-Requirement-Requirement.java,4,0,5,18,36,0,40,no
maven-core-src-main-java-org-apache-maven-plugin-ExtensionRealmCache-CacheRecord.java,2,0,1,14,12,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-internal-DefaultLegacySupport-DefaultLegacySupport.java,4,0,3,16,32,0,33,yes
maven-core-src-test-java-org-apache-maven-plugin-internal-DefaultLegacySupportTest-DefaultLegacySupportTest.java,8,0,1,14,33,1,0,no
maven-core-src-test-java-org-apache-maven-plugin-internal-DefaultLegacySupportTest-MyRunnable.java,5,0,2,15,15,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-internal-DefaultMavenPluginManager-DefaultMavenPluginManager.java,78,0,18,31,664,0,90,yes
maven-core-src-main-java-org-apache-maven-plugin-internal-DefaultPluginDependenciesResolver-DefaultPluginDependenciesResolver.java,9,0,5,18,148,0,66,yes
maven-core-src-main-java-org-apache-maven-plugin-internal-DefaultPluginDependenciesResolver-GraphLogger.java,3,0,2,15,24,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-internal-DefaultPluginManager-DefaultPluginManager.java,38,0,8,21,163,0,67,yes
maven-core-src-main-java-org-apache-maven-plugin-internal-PlexusUtilsInjector-PlexusUtilsInjector.java,1,0,2,15,39,0,12,no
maven-core-src-main-java-org-apache-maven-plugin-internal-PluginDependencyResolutionListener-PluginDependencyResolutionListener.java,10,0,15,28,96,0,83,yes
maven-core-src-main-java-org-apache-maven-plugin-internal-ValidatingConfigurationListener-ValidatingConfigurationListener.java,6,0,5,18,50,0,40,yes
maven-core-src-main-java-org-apache-maven-plugin-internal-WagonExcluder-WagonExcluder.java,2,0,8,21,63,0,37,no
maven-core-src-main-java-org-apache-maven-plugin-InvalidPluginDescriptorException-InvalidPluginDescriptorException.java,3,0,2,46,18,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-InvalidPluginException-InvalidPluginException.java,3,0,3,47,16,0,0,no
maven-plugin-api-src-test-java-org-apache-maven-plugin-lifecycle-LifecycleXpp3ReaderTest-LifecycleXpp3ReaderTest.java,1,0,1,14,8,1,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-logging-SystemStreamLog-SystemStreamLog.java,7,0,19,32,91,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-MavenPluginValidator-MavenPluginValidator.java,5,0,4,17,38,0,50,yes
maven-core-src-main-java-org-apache-maven-plugin-MojoExecution-MojoExecution.java,9,0,22,35,145,0,77,yes
maven-plugin-api-src-main-java-org-apache-maven-plugin-MojoExecutionException-MojoExecutionException.java,1,0,4,52,22,1,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-MojoFailureException-MojoFailureException.java,1,0,3,51,18,1,0,no
maven-plugin-api-src-main-java-org-apache-maven-plugin-MojoNotFoundException-MojoNotFoundException.java,6,0,4,48,47,0,50,no
maven-core-src-main-java-org-apache-maven-plugin-PluginArtifactsCache-CacheRecord.java,2,0,2,15,15,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginConfigurationException-PluginConfigurationException.java,2,1,5,49,39,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginContainerException-PluginContainerException.java,2,0,6,67,38,1,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginDescriptorParsingException-PluginDescriptorParsingException.java,1,0,2,46,25,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginExecutionException-PluginExecutionException.java,5,0,6,67,54,1,16,no
maven-core-src-main-java-org-apache-maven-plugin-PluginIncompatibleException-PluginIncompatibleException.java,1,0,1,62,8,1,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginLoaderException-PluginLoaderException.java,9,0,14,58,72,0,14,no
maven-core-src-main-java-org-apache-maven-plugin-PluginManagerException-PluginManagerException.java,5,3,17,61,128,0,38,no
maven-core-src-test-java-org-apache-maven-plugin-PluginManagerTest-PluginManagerTest.java,14,0,16,42,164,2,56,no
maven-core-src-main-java-org-apache-maven-plugin-PluginNotFoundException-PluginNotFoundException.java,2,0,3,65,22,1,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginParameterException-PluginParameterException.java,12,0,6,55,136,1,66,no
maven-core-src-test-java-org-apache-maven-plugin-PluginParameterExceptionTest-PluginParameterExceptionTest.java,5,0,4,17,107,1,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginParameterExpressionEvaluator-PluginParameterExpressionEvaluator.java,16,0,8,21,334,0,72,no
maven-core-src-test-java-org-apache-maven-plugin-PluginParameterExpressionEvaluatorTest-PluginParameterExpressionEvaluatorTest.java,27,0,25,51,279,2,90,yes
maven-core-src-main-java-org-apache-maven-plugin-PluginRealmCache-CacheRecord.java,1,0,1,14,10,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-PluginResolutionException-PluginResolutionException.java,0,0,2,46,15,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-prefix-DefaultPluginPrefixRequest-DefaultPluginPrefixRequest.java,5,0,12,25,83,0,83,no
maven-core-src-main-java-org-apache-maven-plugin-prefix-internal-DefaultPluginPrefixResolver-DefaultPluginPrefixResolver.java,16,0,7,20,186,0,82,yes
maven-core-src-main-java-org-apache-maven-plugin-prefix-internal-DefaultPluginPrefixResult-DefaultPluginPrefixResult.java,1,0,9,22,45,0,59,no
maven-core-src-main-java-org-apache-maven-plugin-prefix-NoPluginFoundForPrefixException-NoPluginFoundForPrefixException.java,2,0,2,46,31,0,0,no
maven-core-src-main-java-org-apache-maven-plugin-version-DefaultPluginVersionRequest-DefaultPluginVersionRequest.java,5,0,13,26,83,0,84,no
maven-core-src-main-java-org-apache-maven-plugin-version-internal-DefaultPluginVersionResolver-DefaultPluginVersionResolver.java,19,0,9,22,278,0,86,yes
maven-core-src-main-java-org-apache-maven-plugin-version-internal-DefaultPluginVersionResolver-Versions.java,3,0,0,13,9,0,0,yes
maven-core-src-main-java-org-apache-maven-plugin-version-internal-DefaultPluginVersionResult-DefaultPluginVersionResult.java,1,0,6,19,29,0,58,no
maven-core-src-main-java-org-apache-maven-plugin-version-PluginVersionNotFoundException-PluginVersionNotFoundException.java,1,0,3,47,20,0,33,no
maven-core-src-main-java-org-apache-maven-plugin-version-PluginVersionResolutionException-PluginVersionResolutionException.java,2,0,7,51,63,0,42,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-DetectedProfileActivator-DetectedProfileActivator.java,0,3,2,15,9,0,0,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-FileProfileActivator-FileProfileActivator.java,3,0,3,18,60,1,33,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-JdkPrefixProfileActivator-JdkPrefixProfileActivator.java,7,0,5,20,56,1,80,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-OperatingSystemProfileActivator-OperatingSystemProfileActivator.java,1,0,7,20,112,0,0,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-ProfileActivationException-ProfileActivationException.java,1,0,2,46,13,0,100,no
maven-compat-src-main-java-org-apache-maven-profiles-activation-SystemPropertyProfileActivator-SystemPropertyProfileActivator.java,3,0,3,18,68,1,33,no
maven-compat-src-main-java-org-apache-maven-profiles-DefaultMavenProfilesBuilder-DefaultMavenProfilesBuilder.java,7,0,1,14,43,1,0,yes
maven-compat-src-main-java-org-apache-maven-profiles-DefaultProfileManager-DefaultProfileManager.java,12,0,15,28,139,0,80,yes
maven-compat-src-test-java-org-apache-maven-profiles-manager-DefaultProfileManagerTest-DefaultProfileManagerTest.java,6,0,6,19,109,1,0,no
maven-compat-src-main-java-org-apache-maven-profiles-ProfilesConversionUtils-ProfilesConversionUtils.java,1,0,4,17,90,0,0,no
maven-compat-src-test-java-org-apache-maven-project-AbstractMavenProjectTestCase-AbstractMavenProjectTestCase.java,27,5,11,24,113,1,68,no
maven-core-src-test-java-org-apache-maven-project-AbstractMavenProjectTestCase-AbstractMavenProjectTestCase.java,27,0,12,25,116,1,70,no
maven-core-src-main-java-org-apache-maven-project-artifact-ActiveProjectArtifact-ActiveProjectArtifact.java,12,0,50,63,250,0,49,no
maven-core-src-main-java-org-apache-maven-project-artifact-AttachedArtifact-AttachedArtifact.java,10,0,23,94,115,1,56,no
maven-core-src-main-java-org-apache-maven-project-artifact-DefaultMavenMetadataCache-DefaultMavenMetadataCache.java,16,0,13,26,262,0,76,yes
maven-core-src-main-java-org-apache-maven-project-artifact-DefaultMavenMetadataCache-CacheKey.java,9,0,3,16,51,0,33,yes
maven-core-src-main-java-org-apache-maven-project-artifact-DefaultMavenMetadataCache-CacheRecord.java,11,0,7,20,79,0,67,yes
maven-core-src-test-java-org-apache-maven-project-artifact-DefaultMavenMetadataCacheTest-DefaultMavenMetadataCacheTest.java,12,0,3,16,38,1,0,no
maven-core-src-main-java-org-apache-maven-project-artifact-DefaultMetadataSource-DefaultMetadataSource.java,0,0,0,34,4,1,0,no
maven-core-src-main-java-org-apache-maven-project-artifact-InvalidDependencyVersionException-InvalidDependencyVersionException.java,4,0,3,61,19,2,33,no
maven-core-src-main-java-org-apache-maven-project-artifact-MavenMetadataSource-MavenMetadataSource.java,57,2,21,34,539,0,93,yes
maven-core-src-main-java-org-apache-maven-project-artifact-MavenMetadataSource-ProjectRelocation.java,2,0,0,13,5,0,0,no
maven-core-src-test-java-org-apache-maven-project-artifact-MavenMetadataSourceTest-MavenMetadataSourceTest.java,4,0,3,16,22,1,33,no
maven-core-src-main-java-org-apache-maven-project-artifact-PluginArtifact-PluginArtifact.java,3,0,3,74,54,1,33,no
maven-core-src-main-java-org-apache-maven-project-artifact-PluginArtifact-PluginArtifactHandler.java,1,0,7,20,31,0,0,no
maven-core-src-main-java-org-apache-maven-project-artifact-ProjectArtifact-ProjectArtifact.java,4,0,4,75,59,1,0,no
maven-core-src-main-java-org-apache-maven-project-artifact-ProjectArtifact-PomArtifactHandler.java,1,0,7,20,31,0,0,no
maven-core-src-main-java-org-apache-maven-project-artifact-ProjectArtifactMetadata-ProjectArtifactMetadata.java,7,0,12,32,73,2,66,no
maven-core-src-test-java-org-apache-maven-project-canonical-CanonicalProjectBuilderTest-CanonicalProjectBuilderTest.java,5,0,1,25,35,2,0,no
maven-compat-src-test-java-org-apache-maven-project-ClasspathArtifactResolver-ClasspathArtifactResolver.java,9,0,2,15,42,0,0,yes
maven-core-src-main-java-org-apache-maven-project-DefaultDependencyResolutionRequest-DefaultDependencyResolutionRequest.java,1,0,8,21,42,0,75,no
maven-core-src-main-java-org-apache-maven-project-DefaultDependencyResolutionResult-DefaultDependencyResolutionResult.java,6,0,10,23,61,0,78,yes
maven-compat-src-main-java-org-apache-maven-project-DefaultMavenProjectBuilder-DefaultMavenProjectBuilder.java,34,0,14,27,213,0,83,yes
maven-core-src-test-java-org-apache-maven-project-DefaultMavenProjectBuilderTest-DefaultMavenProjectBuilderTest.java,18,0,10,34,130,2,80,yes
maven-core-src-main-java-org-apache-maven-project-DefaultMavenProjectHelper-DefaultMavenProjectHelper.java,8,0,6,19,65,1,66,no
maven-core-src-main-java-org-apache-maven-project-DefaultModelBuildingListener-DefaultModelBuildingListener.java,18,0,3,17,94,1,26,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuilder-DefaultProjectBuilder.java,57,1,16,29,666,0,90,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuilder-InterimResult.java,6,0,1,14,17,0,16,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuilder-InternalConfig.java,6,0,1,14,15,0,0,no
maven-compat-src-main-java-org-apache-maven-project-DefaultProjectBuilderConfiguration-DefaultProjectBuilderConfiguration.java,5,0,11,24,61,0,81,no
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuildingHelper-DefaultProjectBuildingHelper.java,30,0,4,17,170,0,75,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuildingRequest-DefaultProjectBuildingRequest.java,11,0,35,48,250,0,92,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectBuildingResult-DefaultProjectBuildingResult.java,7,0,7,20,50,0,62,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectDependenciesResolver-DefaultProjectDependenciesResolver.java,13,0,2,15,235,0,50,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectDependenciesResolver-GraphLogger.java,6,0,4,17,83,0,50,yes
maven-core-src-main-java-org-apache-maven-project-DefaultProjectRealmCache-DefaultProjectRealmCache.java,10,0,6,19,86,0,50,no
maven-core-src-main-java-org-apache-maven-project-DefaultProjectRealmCache-CacheKey.java,4,0,4,17,35,0,37,yes
maven-core-src-main-java-org-apache-maven-project-DependencyResolutionException-DependencyResolutionException.java,2,0,2,46,14,0,0,no
maven-core-src-main-java-org-apache-maven-project-DuplicateArtifactAttachmentException-DuplicateArtifactAttachmentException.java,3,0,4,53,25,0,58,no
maven-core-src-main-java-org-apache-maven-project-DuplicateProjectException-DuplicateProjectException.java,2,0,6,50,38,0,50,no
maven-compat-src-test-java-org-apache-maven-project-EmptyLifecycleExecutor-EmptyLifecycleExecutor.java,9,0,7,20,55,0,0,yes
maven-core-src-test-java-org-apache-maven-project-EmptyLifecycleExecutor-EmptyLifecycleExecutor.java,8,0,7,20,55,0,0,yes
maven-compat-src-test-java-org-apache-maven-project-EmptyLifecyclePluginAnalyzer-EmptyLifecyclePluginAnalyzer.java,4,0,2,15,37,0,0,yes
maven-core-src-test-java-org-apache-maven-project-EmptyProjectBuildingHelper-EmptyProjectBuildingHelper.java,7,0,3,16,25,0,0,yes
maven-core-src-main-java-org-apache-maven-project-ExtensionDescriptor-ExtensionDescriptor.java,3,0,5,18,46,0,60,yes
maven-core-src-main-java-org-apache-maven-project-ExtensionDescriptorBuilder-ExtensionDescriptorBuilder.java,13,0,4,17,95,0,0,yes
maven-core-src-test-java-org-apache-maven-project-ExtensionDescriptorBuilderTest-ExtensionDescriptorBuilderTest.java,11,0,5,18,55,1,19,no
maven-core-src-test-java-org-apache-maven-project-harness-PomTestWrapper-PomTestWrapper.java,6,0,9,22,64,0,55,yes
maven-core-src-test-java-org-apache-maven-project-harness-Xpp3DomAttributeIterator-Xpp3DomAttributeIterator.java,7,0,4,17,42,0,50,yes
maven-core-src-test-java-org-apache-maven-project-harness-Xpp3DomAttributePointer-Xpp3DomAttributePointer.java,3,0,11,24,60,1,54,no
maven-core-src-test-java-org-apache-maven-project-harness-Xpp3DomNodeIterator-Xpp3DomNodeIterator.java,5,0,6,19,107,0,66,yes
maven-core-src-test-java-org-apache-maven-project-harness-Xpp3DomNodePointer-Xpp3DomNodePointer.java,6,0,14,27,104,1,42,yes
maven-core-src-test-java-org-apache-maven-project-harness-Xpp3DomPointerFactory-Xpp3DomPointerFactory.java,2,0,3,16,24,0,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-AbstractProjectInheritanceTestCase-AbstractProjectInheritanceTestCase.java,4,14,4,28,21,2,0,no
maven-compat-src-main-java-org-apache-maven-project-inheritance-DefaultModelInheritanceAssembler-DefaultModelInheritanceAssembler.java,15,0,18,31,514,0,0,yes
maven-compat-src-test-java-org-apache-maven-project-inheritance-t00-ProjectInheritanceTest-ProjectInheritanceTest.java,3,0,1,29,16,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t01-ProjectInheritanceTest-ProjectInheritanceTest.java,2,0,1,29,18,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t02-ProjectInheritanceTest-ProjectInheritanceTest.java,10,0,1,29,65,3,0,yes
maven-compat-src-test-java-org-apache-maven-project-inheritance-t03-ProjectInheritanceTest-ProjectInheritanceTest.java,3,0,1,29,15,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t04-ProjectInheritanceTest-ProjectInheritanceTest.java,8,0,1,29,29,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t05-ProjectInheritanceTest-ProjectInheritanceTest.java,8,0,1,29,27,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t06-ProjectInheritanceTest-ProjectInheritanceTest.java,9,0,1,29,28,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t07-ProjectInheritanceTest-ProjectInheritanceTest.java,8,0,1,29,31,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t08-ProjectInheritanceTest-ProjectInheritanceTest.java,9,0,1,29,29,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t09-ProjectInheritanceTest-ProjectInheritanceTest.java,4,0,2,30,41,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t10-ProjectInheritanceTest-ProjectInheritanceTest.java,8,0,1,29,29,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t11-ProjectInheritanceTest-ProjectInheritanceTest.java,4,0,1,29,17,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t12-ProjectInheritanceTest-ProjectInheritanceTest.java,4,0,1,29,16,3,0,no
maven-compat-src-test-java-org-apache-maven-project-inheritance-t12scm-ProjectInheritanceTest-ProjectInheritanceTest.java,5,0,2,30,46,3,0,no
maven-compat-src-main-java-org-apache-maven-project-interpolation-AbstractStringBasedModelInterpolator-AbstractStringBasedModelInterpolator.java,20,2,14,27,260,1,83,yes
maven-compat-src-main-java-org-apache-maven-project-interpolation-BuildTimestampValueSource-BuildTimestampValueSource.java,4,0,2,15,25,1,16,no
maven-compat-src-main-java-org-apache-maven-project-interpolation-ModelInterpolationException-ModelInterpolationException.java,1,0,6,50,33,0,50,no
maven-compat-src-main-java-org-apache-maven-project-interpolation-PathTranslatingPostProcessor-PathTranslatingPostProcessor.java,4,0,2,15,26,0,0,no
maven-compat-src-main-java-org-apache-maven-project-interpolation-RegexBasedModelInterpolator-RegexBasedModelInterpolator.java,3,0,4,31,19,2,0,no
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-StringSearchModelInterpolator.java,12,0,5,32,322,2,100,yes
maven-model-builder-src-main-java-org-apache-maven-model-interpolation-StringSearchModelInterpolator-InterpolateObjectAction.java,20,0,6,19,274,0,50,yes
maven-compat-src-main-java-org-apache-maven-project-InvalidProjectModelException-InvalidProjectModelException.java,3,0,5,59,28,1,60,no
maven-core-src-main-java-org-apache-maven-project-InvalidProjectVersionException-InvalidProjectVersionException.java,3,1,4,58,27,1,50,no
maven-compat-src-test-java-org-apache-maven-project-LegacyLocalRepositoryManager-LegacyLocalRepositoryManager.java,3,0,14,27,118,0,85,no
maven-core-src-test-java-org-apache-maven-project-LegacyLocalRepositoryManager-LegacyLocalRepositoryManager.java,3,0,14,27,118,0,85,no
maven-core-src-main-java-org-apache-maven-project-MavenProject-MavenProject.java,31,0,177,190,1350,0,98,yes
maven-core-src-test-java-org-apache-maven-project-MavenProjectTest-MavenProjectTest.java,8,0,10,34,121,2,0,no
maven-compat-src-main-java-org-apache-maven-project-MissingRepositoryElementException-MissingRepositoryElementException.java,1,0,2,51,12,1,0,no
maven-compat-src-main-java-org-apache-maven-project-ModelUtils-ModelUtils.java,8,0,7,20,229,0,0,yes
maven-compat-src-test-java-org-apache-maven-project-ModelUtilsTest-ModelUtilsTest.java,10,0,17,30,390,1,0,no
maven-compat-src-main-java-org-apache-maven-project-path-DefaultPathTranslator-DefaultPathTranslator.java,5,0,6,19,175,0,83,yes
maven-compat-src-test-java-org-apache-maven-project-path-DefaultPathTranslatorTest-DefaultPathTranslatorTest.java,4,0,3,16,22,1,0,no
maven-core-src-test-java-org-apache-maven-project-PomConstructionTest-PomConstructionTest.java,29,0,134,147,1442,1,98,yes
maven-core-src-test-java-org-apache-maven-project-ProjectBuilderTest-ProjectBuilderTest.java,14,0,4,30,46,2,0,no
maven-core-src-main-java-org-apache-maven-project-ProjectBuildingException-ProjectBuildingException.java,9,2,10,54,84,0,66,yes
maven-compat-src-test-java-org-apache-maven-project-ProjectClasspathTest-ProjectClasspathTest.java,12,0,6,30,92,2,83,no
maven-core-src-main-java-org-apache-maven-project-ProjectModelResolver-ProjectModelResolver.java,18,0,8,21,153,0,56,yes
maven-core-src-main-java-org-apache-maven-project-ProjectRealmCache-CacheRecord.java,0,0,1,14,10,0,0,no
maven-core-src-main-java-org-apache-maven-project-ProjectSorter-ProjectSorter.java,11,0,12,25,180,0,75,yes
maven-core-src-test-java-org-apache-maven-project-ProjectSorterTest-ProjectSorterTest.java,10,0,20,33,238,1,0,yes
maven-compat-src-main-java-org-apache-maven-project-ProjectUtils-ProjectUtils.java,10,0,6,19,64,0,0,yes
maven-core-src-main-java-org-apache-maven-project-ReactorModelCache-ReactorModelCache.java,4,0,2,15,54,0,0,yes
maven-core-src-main-java-org-apache-maven-project-ReactorModelCache-CacheKey.java,2,0,3,16,40,0,33,no
maven-core-src-main-java-org-apache-maven-project-ReactorModelPool-ReactorModelPool.java,5,0,2,15,57,0,0,yes
maven-core-src-main-java-org-apache-maven-project-ReactorModelPool-CacheKey.java,3,0,4,17,44,0,31,no
maven-compat-src-test-java-org-apache-maven-project-TestArtifactResolver-TestArtifactResolver.java,1,0,0,31,6,1,0,no
maven-compat-src-test-java-org-apache-maven-project-TestMavenRepositorySystem-TestMavenRepositorySystem.java,1,0,0,49,6,1,0,no
maven-core-src-test-java-org-apache-maven-project-TestMetadataSource-TestMetadataSource.java,7,0,1,35,15,1,0,no
maven-compat-src-test-java-org-apache-maven-project-TestProjectBuilder-TestProjectBuilder.java,15,0,2,31,35,1,0,no
maven-compat-src-main-java-org-apache-maven-project-validation-DefaultModelValidator-DefaultModelValidator.java,5,0,1,14,31,0,0,no
maven-compat-src-main-java-org-apache-maven-project-validation-DefaultModelValidator-SimpleModelProblemCollector.java,5,0,2,15,15,0,0,no
maven-compat-src-main-java-org-apache-maven-project-validation-ModelValidationResult-ModelValidationResult.java,6,0,7,20,43,0,50,yes
maven-core-src-main-java-org-apache-maven-ProjectBuildFailureException-ProjectBuildFailureException.java,2,0,3,49,18,1,33,no
maven-core-src-main-java-org-apache-maven-ProjectCycleException-ProjectCycleException.java,1,0,2,48,12,1,0,no
maven-core-src-test-java-org-apache-maven-ProjectDependenciesResolverTest-ProjectDependenciesResolverTest.java,15,0,5,31,50,2,19,no
